,pChEMBL,Canomicalsmiles
1283,6.0,CCOCCCNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1284,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CCN(C)CC5)c4)c3n2)cc(OC)c1OC
1285,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCCCN)c4)c3n2)cc(OC)c1OC
1286,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC(CC(C)C)C(=O)O)c4)c3n2)cc(OC)c1OC
1287,6.0,COc1cc(Nc2ncc3ccn(-c4ccccc4C(=O)N(CCO)CCO)c3n2)cc(OC)c1OC
1288,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)N5CCOCC5)c4)c3n2)cc(OC)c1OC
1289,6.0,COc1cc(Nc2ncc3ccn(-c4ccccc4COC(C)=O)c3n2)cc(OC)c1OC
1290,6.0,COC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1291,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)N(C)C)c4)c3n2)cc(OC)c1OC
1292,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4cccc(C(=O)NCCN(C)C)c4)c3n2)c1
1293,6.0,COC(=O)Cc1ccccc1-n1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21
1294,6.0,CCCNS(=O)(=O)c1ccccc1-n1ccc2cnc(Nc3cc(O)ccc3C)nc21
1295,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(-c5nnn[nH]5)c4)c3n2)cc(OC)c1OC
1296,6.0,COC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1297,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)N(C)C)n4)c3n2)cc(OC)c1OC
1298,6.0,Cc1ccc(OC2CCCCCC2)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
1299,6.0,COc1cc(Nc2ncc3c(Cl)cn(-c4cccc(C(=O)O)c4)c3n2)cc(OC)c1OC
1300,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCO)c4)c3n2)cc(OC)c1OC
1301,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCc5nnn[nH]5)c4)c3n2)cc(OC)c1OC
1302,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC(=O)O)c4)c3n2)cc(OC)c1OC
1303,6.0,COC(=O)CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1304,6.0,CCCNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1305,6.0,CCCNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1306,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)N(C)C)c4)c3n2)cc(OC)c1OC
1307,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(Cc5nnn[nH]5)c4)c3n2)cc(OC)c1OC
1308,6.0,COc1cc(Nc2ncc3ccn(-c4ccc(N)c(C(=O)O)c4)c3n2)cc(OC)c1OC
1309,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCCN(C)C)n1
1310,6.0,COc1cc(N2CC[C@@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1311,6.0,COc1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1312,6.0,COc1ccc(Nc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1OCCn1ccnc1
1313,6.0,COc1ccc(N2CC[C@H](N(C)C)C2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1314,6.0,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1315,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCCCO)n1
1316,6.0,COc1cc(N2CCCC(C(N)=O)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1317,6.0,COc1cc(N2CCC(C(N)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1318,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCN3CCC(O)CC3)ccc2OC)ncc1Br
1319,6.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)(C)C)n1
1320,6.0,COc1ccc(OCCN2CCOCC2)cc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1321,6.0,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCC(C)(C(N)=O)C3)cc2OC)ncc1Cl
1322,6.0,COc1cc(OCCN2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1323,6.0,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1324,6.0,COc1ccc(OCCN2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1325,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N2CCNCC2)n1
1326,6.0,COc1cc(N2CCC(C(N)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1327,6.0,COCCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc5c4C(=O)N(C)C5)n3)c(OC)c2)C[C@@H]1C
1328,6.0,COCCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc5c4C(=O)N(C)C5)n3)c(OC)c2)C[C@H]1C
1329,6.0,CC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OCC2CC2)ncc1Cl
1330,6.0,COc1cc(OCCN2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1331,6.0,COc1cc(N2CCCC(C)(C(N)=O)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1332,6.0,COc1cc(OCCN2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1333,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(N4CCOCC4)CC3)ccc2OC)ncc1Br
1334,6.0,COc1cc(N2CCCC(C)(C(N)=O)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1335,6.0,COc1cc(OCCCN2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1336,6.0,COc1cc(OCCN2CCN(C(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1337,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N2CCN(C)CC2)n1
1338,6.0,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC[C@@](C)(C(N)=O)C3)cc2OC)ncc1Cl
1339,6.0,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC[C@](C)(C(N)=O)C3)cc2OC)ncc1Cl
1340,6.0,COc1ccc(N2CCC(N(C)C)C2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1341,6.0,COCCNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
1342,6.0,CN[C@H]1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC(C)C)n3)c(OC)c2)C1
1343,6.0,CCCN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
1344,6.0,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1345,6.0,CN[C@@H]1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC(C)C)n3)c(OC)c2)C1
1346,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCN3CCCCC3)ccc2OC)ncc1Br
1347,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCOCC3)c(F)cc2OC)ncc1Br
1348,6.0,CCOCCNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
1349,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1350,6.0,COc1ccc(OC2CCN(C)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1351,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2S(=O)(=O)CCC3)n1
1352,6.0,COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1353,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(N3CCOCC3)cc2OC)ncc1Br
1354,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCOCC3)c(OC)cc2OC)ncc1Br
1355,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)CC(C)C)n1
1356,6.0,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1357,6.0,CC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC(C)C)ncc1Cl
1358,6.0,COc1ccc(OCCN2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)N(C)C)n1
1359,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)(C)C)n1
1360,6.0,CCN[C@@H]1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC(C)C)n3)c(OC)c2)C1
1361,6.0,CCN[C@H]1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC(C)C)n3)c(OC)c2)C1
1362,6.0,CCCN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl
1363,6.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)CC(C)C)n1
1364,6.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1365,6.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1366,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCCO)n1
1367,6.0,CCN1CCc2cccc(Nc3nc(Nc4ccc(N5CCOCC5)cc4OC)ncc3Cl)c2C1=O
1368,6.0,CCOc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1369,6.0,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1370,6.0,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1371,6.0,COc1cc(OC)c(N2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1372,6.0,COc1cc(N2CCC[C@](C)(C(N)=O)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1373,6.0,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCC(N4CCNCC4)CC3)c3c2C(=O)N(C)CC3)n1
1374,6.0,COCCOc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1375,6.0,COCCOc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCNCC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1376,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C)CC3)c3c2C(=O)N(C)CC3)n1
1377,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCNCC5)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1378,6.0,COc1cc(N2CCC[C@@](C)(C(N)=O)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1379,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1380,6.0,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCNCC3)c3c2C(=O)N(C)CC3)n1
1381,6.0,CN1CCN(c2ccc(Nc3nc(Nc4ccccc4F)ncc3Cl)c3c2CCN(C)C3=O)CC1
1382,6.0,CN1CCc2c(N3CCNCC3)ccc(Nc3nc(Nc4ccccc4F)ncc3Cl)c2C1=O
1383,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCNCC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1384,6.0,CN1Cc2c(N3CCC(N4CCN(C(=O)OC(C)(C)C)CC4)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1385,6.0,COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C)CC3)c3c2C(=O)N(C)CC3)n1
1386,6.0,COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCNCC3)c3c2C(=O)N(C)CC3)n1
1387,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1388,6.0,COc1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)C)CC3)c3c2C(=O)N(C)C3)n1
1389,6.0,COc1cc(N2CC[C@@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)C)CC3)c3c2C(=O)N(C)C3)n1
1390,6.0,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C)CC3)c3c2C(=O)N(C)CC3)n1
1391,6.0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1392,6.0,CNC(=O)c1cc(N2CCC(O)CC2)ccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
1393,6.0,CNC(=O)c1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
1394,6.0,COc1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1395,6.0,COc1cc(N2CC[C@@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1396,6.0,CNC(=O)c1cc(N2CCC(O)CC2)ccc1Nc1nc(Nc2cc(N3CCOCC3)ccc2OC)ncc1Cl
1397,6.0,COc1ccc(N2CCC(N3CCN(C)CC3)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1398,6.0,COc1cc(N2CCN3CCOC[C@@H]3C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1399,6.0,COc1cc(N2CCN3CCOC[C@H]3C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)CC3)n1
1400,6.0,CNC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1nc(Nc2cc(N3CCOCC3)ccc2OC)ncc1Cl
1401,6.0,COc1ccc(N2CCC(N3CCN(C)CC3)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)N(C)C)n1
1402,6.0,COc1ccc(N2CCC(N3CCOCC3)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1403,6.0,COc1cc(N2CC[C@@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1404,6.0,CN1Cc2c(OC3CCN(C(=O)OC(C)(C)C)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1405,6.0,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c3c2C(=O)N(C)C3)n1
1406,6.0,CCN1CCc2cccc(Nc3nc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)ncc3Cl)c2C1=O
1407,6.0,CC(C)N1CCN(c2ccc(Nc3nc(Nc4ccccc4F)ncc3Cl)c3c2CCN(C)C3=O)CC1
1408,6.0,COCCOc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C(C)C)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1
1409,6.0,CN1CCc2c(F)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1410,6.0,CN1Cc2c(OCCN3CCOCC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1411,6.0,CN1Cc2c(N3CCN4CCOC[C@H]4C3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1412,6.0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2S(=O)(=O)CCC3)n1
1413,6.0,CNC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1nc(Nc2ccc(N3CC[C@H](N(C)C)C3)cc2OC)ncc1Cl
1414,6.0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1415,6.0,COc1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2S(=O)(=O)CCC3)n1
1416,6.0,COc1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1417,6.0,COc1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1
1418,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC3CCN(C(C)C)CC3)ccc2OC)ncc1Br
1419,6.0,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCN4CCCC4)c3)n2)c(S(N)(=O)=O)c1
1420,6.0,CC(C)Oc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)c1S(N)(=O)=O
1421,6.0,CCOc1ccc(Nc2ccnc(Nc3ccc(C)c(OCCN4CCCC4)c3)n2)c(S(N)(=O)=O)c1
1422,6.0,COc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)c1S(N)(=O)=O
1423,6.0,COc1ccc(N2CCC(O)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1424,6.0,COc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCN(Cc5ccccc5)CC4)c3)n2)c1S(N)(=O)=O
1425,6.0,COc1ccc(N2CCOCC2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1426,6.0,Cc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCN(C5CCCC5)CC4)c3)n2)c1S(N)(=O)=O
1427,6.0,CC(=O)N(C)c1ccc(Nc2nccc(Nc3ccc(S(=O)(=O)NCCOCCO)cc3)n2)cc1
1428,6.0,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCN4CCCCC4)c3)n2)cc1O
1429,6.0,COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)cc1OCCN1CCCCC1
1430,6.0,COc1cccc(Nc2ccnc(Nc3ccc(C)c(OCCN4CCCC4)c3)n2)c1S(N)(=O)=O
1431,6.0,COc1ccc(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)c(S(N)(=O)=O)c1
1432,6.0,NS(=O)(=O)c1cc(Br)ccc1Nc1ccnc(Nc2cccc(OCCN3CCCCC3)c2)n1
1433,6.0,COc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCN(C)CC4)c3)n2)c1S(N)(=O)=O
1434,6.0,COc1ccc(Nc2nccc(Nc3cccc(C)c3S(N)(=O)=O)n2)cc1OCCC1CCCN1C
1435,6.0,COc1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1OCCN1CCCCC1
1436,6.0,COc1ccc(N2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1
1437,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3cccc4c3C(=O)N(C)C4)n2)c(OC)c1
1438,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN5CCCC5)n4)c3n2)cc(OC)c1OC
1439,6.0,CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3cccc4c3S(=O)(=O)CCC4)n2)c(OC)c1
1440,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)N5CCC[C@H]5C(=O)O)c4)c3n2)cc(OC)c1OC
1441,6.0,CCN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
1442,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)C(C)C)n1
1443,6.0,CNC(=O)c1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)NCC(C)C)n2)c1
1444,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc3c(cc2OC)OCC(=O)N3C)ncc1Br
1445,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2-c2nn[nH]n2)n1
1446,6.0,COc1ccc(N2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)N(C)C)n1
1447,6.0,COc1ccc(C(N)=O)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1
1448,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(N(C)C)C3)ccc2OC)ncc1Br
1449,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)N5CCCC5C(=O)O)c4)c3n2)cc(OC)c1OC
1450,6.0,CCN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl
1451,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(O)CC3)ccc2OC)ncc1Br
1452,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccc(C(=O)O)cc4)c3n2)c1
1453,6.0,COc1cc(Nc2ncc3ccn(-c4cccc5c4CC(=O)CC5)c3n2)cc(OC)c1OC
1454,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC(C)C(=O)O)c4)c3n2)cc(OC)c1OC
1455,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC[C@H]3CCCN3C)ccc2OC)ncc1Br
1456,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC[C@@H]3CCCN3C)ccc2OC)ncc1Br
1457,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCCCC3)ccc2OC)ncc1Br
1458,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCCN)c4)c3n2)cc(OC)c1OC
1459,6.0,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCCn4ccnc4)c3)n2)cc1O
1460,6.0,CNS(=O)(=O)c1cccc(Nc2nc(Nc3ccc(OC)c(OCCn4ccnc4)c3)ncc2C)c1
1461,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCN3CCOCC3)c2)n1
1462,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCN3CCCCC3)c2)n1
1463,6.0,CCCNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Br
1464,6.0,COc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)NCCO)n2)cc(OC)c1OC
1465,6.0,CNS(=O)(=O)c1cc(F)ccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Br
1466,6.0,COc1cc(Nc2nccc(Nc3cccc(-c4ccccc4)c3S(N)(=O)=O)n2)cc(OC)c1OC
1467,6.0,COc1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1OCCCn1ccnc1
1468,6.0,COc1cc(Nc2nccc(Nc3ccc(C)c(OC)c3S(N)(=O)=O)n2)cc(OC)c1OC
1469,6.0,Oc1ccc(Cl)cc1Nc1ccnc(Nc2cccc(OCCN3CCCCC3)c2)n1
1470,6.0,COc1ccc(Nc2ncc(C)c(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1OCCn1ccnc1
1471,6.0,CN1CCN(c2cccc(Nc3nccc(Nc4cccc(Cl)c4S(N)(=O)=O)n3)c2)CC1
1472,6.0,COc1ccc(Nc2nccc(Nc3ccccc3O)n2)cc1OCCN1CCCCC1
1473,6.0,COc1cc(Nc2ncc(Cl)c(Nc3cccc(C)c3S(N)(=O)=O)n2)cc(OC)c1OC
1474,6.0,O=S(=O)(NCCO)c1ccccc1Nc1ccnc(Nc2cccc(OCCn3ccnc3)c2)n1
1475,6.0,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OCCN1CCCCC1
1476,6.0,COc1ccc(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)cc1O
1477,6.0,CN1CCCC(Oc2cccc(Nc3nccc(Nc4ccccc4S(N)(=O)=O)n3)c2)CC1
1478,6.0,CCc1cnc(Nc2cc(OC)c(OC)c(OC)c2)nc1Nc1cccc(S(=O)(=O)NC)c1
1479,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCN3CCNCC3)c2)n1
1480,6.0,Cc1cccc(Nc2ccnc(Nc3cccc(OCCC4CCCN4C)c3)n2)c1S(N)(=O)=O
1481,6.0,CN1CCCC(Oc2cccc(Nc3nccc(Nc4cc(Cl)ccc4O)n3)c2)CC1
1482,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1C(F)(F)F
1483,6.0,COc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCCC4)c3)n2)c1S(N)(=O)=O
1484,6.0,COc1ccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)cc1N1CCOCC1
