,ID,Canomicalsmiles,pChEMBL
1281,561,COc1ccccc1CNC(=O)c1csc(CNC(=O)c2cccnc2Oc2ccc(Cl)cc2)n1,0
1282,1224,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OCCn1ccnc1,0
1283,958,COc1cc(Nc2ncc3ccn(Cc4cccnc4)c3n2)cc(OC)c1OC,0
1284,1476,COc1ccc(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)cc1O,0
1285,149,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCN3CCOCC3)ccc2OC)ncc1Br,1
1286,1060,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NC5CC5)c4)c3n2)cc(OC)c1OC,0
1287,1608,O=C(N=c1[nH]c2ccc(CN3CCOCC3)cc2n1[C@H]1CC[C@@H](C(=O)O)CC1)c1ccc(F)cc1,0
1288,178,CNC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1nc(Nc2cccc3c2ccn3C)ncc1Cl,1
1289,139,CCOc1ccc(N2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC)n1,1
1290,422,NC(=O)[C@]1(c2cccc(Br)c2)C[C@@H](n2/c(=N/C(=O)c3ccc(F)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)C1,1
1291,343,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC(N1CCN(C)CC1)CC2,1
1292,1438,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN5CCCC5)n4)c3n2)cc(OC)c1OC,0
1293,185,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1
1294,1097,COc1cccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)c1,0
1295,1171,Oc1ccc(Cl)cc1Nc1ccnc(Nc2cccc(OCCCn3ccnc3)c2)n1,0
1296,1444,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc3c(cc2OC)OCC(=O)N3C)ncc1Br,0
1297,40,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(C(=O)NC)CC3)cc2OC)ncc1Cl,1
1298,770,CC(C)(O)CNC(=O)C1CCC(n2/c(=N/C(=O)c3ccc(F)cc3)[nH]c3ccc(CN4CCOCC4)cc32)CC1,0
1299,1098,NS(=O)(=O)c1cccc(Nc2ccnc(Nc3ccc4cn[nH]c4c3)n2)c1,0
1300,64,CCN1CCC(Oc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC)n3)c(OC)c2)C1,1
1301,1611,O=C(N=c1[nH]c2cnc(OCCN3CCCCC3)cc2n1[C@H]1CC[C@@H](C(=O)O)CC1)c1ccccc1,0
1302,548,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cccc(I)c2)cs1,0
1303,1337,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N2CCN(C)CC2)n1,0
1304,729,COc1cc2c(-c3ccc(O)c(Cl)c3)nc3[nH]nc(C)c3c2cc1OCC(C)C,0
1305,1104,COc1cc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)cc(OC)c1,0
1306,1003,COc1cc(CNc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,0
1307,991,Cc1ccc(C(N)=O)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
1308,467,O=C(/N=c1\[nH]c2ccc(CN3CCOCC3)cc2n1[C@H]1CC[C@@H](C(=O)N2CCOCC2)CC1)c1ccc(F)cc1,1
1309,949,CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)n1,0
1310,648,CCCCCC(C)N(C)C(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
1311,90,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCCCC3)ccc2C)ncc1Br,1
1312,1348,CCOCCNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,0
1313,831,C=C(F)C(F)(F)Oc1cccc(Nc2ccnc(Nc3ccc(OC)c(OC)c3)n2)c1S(N)(=O)=O,0
1314,89,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N2CCOCC2)n1,1
1315,151,COc1c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)NC(C)C)n2)ccc(N2CCOCC2)c1F,1
1316,1486,CCc1cnc(Nc2cc(OC)c(OC)c(OC)c2)nc1Nc1ccccc1S(N)(=O)=O,0
1317,804,CN1CCN(CCOc2cccc(Nc3nccc(Nc4ccc5c(c4S(N)(=O)=O)CCC5)n3)c2)CC1,0
1318,580,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cc(F)ccc2F)cs1,0
1319,1613,CNc1ccc(C(=O)N=c2[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@@H](C(=O)NC(C)C)CC2)cc1,0
1320,1024,CNc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)ccc1Br,0
1321,33,CCCS(=O)(=O)c1cc(N2CCN(C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2OC)ncc1Cl,1
1322,915,C=CCNS(=O)(=O)c1cccc(C(=O)/N=c2\[nH]c3cnc(OCCN4CCCCC4)cc3n2C2CCC(C(=O)NC(C)C)CC2)c1.O=C(O)C(F)(F)F,0
1323,1543,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CCN(c3ccccn3)CC2)cs1,0
1324,346,CN1CCN(c2ccc3cc2CCc2ccc(N(C)S(C)(=O)=O)c(c2)Nc2nc(ncc2Cl)N3)CC1,1
1325,1563,COCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
1326,745,CNc1cccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)c1,0
1327,1588,COc1ccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1,0
1328,1308,COc1cc(Nc2ncc3ccn(-c4ccc(N)c(C(=O)O)c4)c3n2)cc(OC)c1OC,0
1329,741,COc1cc(Nc2ncc3ccn(-c4cccs4)c3n2)cc(OC)c1OC,0
1330,983,CSc1cccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c1,0
